,Date,Time,Temperature,Dew Point,Humidity,Wind Direction,Wind Direction Cardinal,Wind Speed,Pressure,Condition,UV Index
1095,2019-01-20,01:30:00,-13.89,-15.0,0.92,230.0,SW,1.79,29.57,Fog,0
1096,2019-01-20,02:00:00,-13.89,-15.0,0.92,230.0,SW,1.79,29.57,Fog,0
1097,2019-01-20,02:13:00,-12.78,-15.0,0.85,230.0,SW,1.79,29.57,Fog,0
1098,2019-01-20,02:30:00,-12.78,-15.0,0.85,230.0,SW,0.89,29.54,Fog,0
1099,2019-01-20,02:50:00,-12.78,-15.0,0.85,230.0,SW,0.89,29.54,Fog,0
1100,2019-01-20,03:00:00,-12.78,-15.0,0.85,220.0,SW,0.89,29.54,Fog,0
1101,2019-01-20,03:30:00,-12.78,-13.89,0.92,220.0,SW,1.79,29.54,Fog,0
1102,2019-01-20,04:00:00,-12.78,-13.89,0.92,250.0,WSW,1.79,29.54,Fog,0
1103,2019-01-20,04:30:00,-12.78,-13.89,0.92,270.0,W,0.89,29.54,Fog,0
1104,2019-01-20,05:00:00,-12.22,-12.78,0.92,260.0,W,1.79,29.54,Fog,0
1105,2019-01-20,05:04:00,-12.22,-12.78,0.92,260.0,W,1.79,29.54,Fog,0
1106,2019-01-20,05:16:00,-12.22,-12.78,0.92,230.0,SW,3.13,29.54,Fog,0
1107,2019-01-20,05:30:00,-11.11,-12.22,0.92,240.0,WSW,3.13,29.54,Fog,0
1108,2019-01-20,06:00:00,-12.78,-13.89,0.92,260.0,W,1.79,29.54,Fog,0
1109,2019-01-20,06:10:00,-12.78,-15.0,0.85,270.0,W,0.89,29.54,Fog,0
1110,2019-01-20,06:24:00,-12.78,-13.89,0.92,280.0,W,0.89,29.54,Fog,0
1111,2019-01-20,06:30:00,-12.78,-13.89,0.92,270.0,W,0.89,29.54,Fog,0
1112,2019-01-20,06:50:00,-12.78,-13.89,0.92,,CALM,0.0,29.54,Fog,0
1113,2019-01-20,06:51:00,-12.78,-13.89,0.92,,CALM,0.0,29.54,Fog,0
1114,2019-01-20,07:00:00,-12.22,-12.78,0.92,,CALM,0.0,29.54,Fog,0
1115,2019-01-20,07:11:00,-12.22,-13.89,0.85,,VAR,0.89,29.54,Fog,0
1116,2019-01-20,07:30:00,-12.22,-12.78,0.92,220.0,SW,1.79,29.54,Fog,0
1117,2019-01-20,08:00:00,-10.0,-11.11,0.93,240.0,WSW,1.79,29.54,Fair,0
1118,2019-01-20,08:30:00,-7.78,-8.89,0.93,,VAR,0.89,29.54,Fair,0
1119,2019-01-20,09:00:00,-7.22,-7.78,0.93,220.0,SW,3.13,29.52,Fair,1
1120,2019-01-20,09:30:00,-7.22,-7.22,1.0,210.0,SSW,4.02,29.52,Fair,1
1121,2019-01-20,10:00:00,-6.11,-7.22,0.93,220.0,SW,4.02,29.52,Fair,1
1122,2019-01-20,10:30:00,-5.0,-7.22,0.86,230.0,SW,4.02,29.52,Fair,1
1123,2019-01-20,11:00:00,-5.0,-7.78,0.8,230.0,SW,4.02,29.49,Fair,1
1124,2019-01-20,11:30:00,-5.0,-7.22,0.86,230.0,SW,4.02,29.49,Fair,1
1125,2019-01-20,12:00:00,-5.0,-7.22,0.86,220.0,SW,3.13,29.49,Fair,0
1126,2019-01-20,12:30:00,-5.0,-7.22,0.86,230.0,SW,3.13,29.46,Light Snow,0
1127,2019-01-20,13:00:00,-5.0,-7.22,0.86,210.0,SSW,1.79,29.46,Light Snow,0
1128,2019-01-20,13:30:00,-3.89,-7.22,0.8,190.0,S,1.79,29.46,Light Snow,0
1129,2019-01-20,14:00:00,-3.89,-7.22,0.8,180.0,S,1.79,29.43,Light Snow,0
1130,2019-01-20,14:30:00,-5.0,-7.22,0.86,160.0,SSE,1.79,29.43,Light Snow,0
1131,2019-01-20,15:00:00,-5.0,-6.11,0.93,160.0,SSE,1.79,29.43,Light Snow,0
1132,2019-01-20,15:17:00,-5.0,-6.11,0.93,160.0,SSE,1.79,29.43,Light Snow,0
1133,2019-01-20,15:30:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.4,Light Snow,0
1134,2019-01-20,16:00:00,-5.0,-6.11,0.93,160.0,SSE,1.79,29.4,Light Snow,0
1135,2019-01-20,16:30:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.4,Light Snow,0
1136,2019-01-20,17:00:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.4,Cloudy,0
1137,2019-01-20,17:30:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.4,Cloudy,0
1138,2019-01-20,18:00:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.37,Cloudy,0
1139,2019-01-20,18:30:00,-5.0,-6.11,0.93,150.0,SSE,1.79,29.37,Cloudy,0
1140,2019-01-20,19:00:00,-5.0,-6.11,0.93,,VAR,0.89,29.37,Cloudy,0
1141,2019-01-20,19:30:00,-5.0,-6.11,0.93,,VAR,0.89,29.37,Cloudy,0
1142,2019-01-20,20:00:00,-5.0,-6.11,0.93,,VAR,0.89,29.37,Cloudy,0
1143,2019-01-20,20:30:00,-5.0,-6.11,0.93,,VAR,0.89,29.37,Cloudy,0
1144,2019-01-20,21:00:00,-5.0,-6.11,0.93,,CALM,0.0,29.37,Cloudy,0
1145,2019-01-20,21:30:00,-5.0,-6.11,0.93,,CALM,0.0,29.37,Cloudy,0
1146,2019-01-20,22:00:00,-6.11,-7.22,0.93,,VAR,0.89,29.37,Cloudy,0
1147,2019-01-20,22:30:00,-6.11,-6.11,1.0,,CALM,0.0,29.37,Cloudy,0
1148,2019-01-20,23:00:00,-5.0,-6.11,0.93,,CALM,0.0,29.34,Cloudy,0
1149,2019-01-20,23:30:00,-5.0,-6.11,0.93,,CALM,0.0,29.34,Cloudy,0
1150,2019-01-21,00:00:00,-5.0,-6.11,0.93,270.0,W,1.79,29.34,Cloudy,0
1151,2019-01-21,00:30:00,-5.0,-6.11,0.93,290.0,WNW,1.79,29.34,Cloudy,0
1152,2019-01-21,01:00:00,-6.11,-7.22,0.93,300.0,WNW,3.13,29.34,Partly Cloudy,0
1153,2019-01-21,01:30:00,-5.0,-7.22,0.86,300.0,WNW,4.02,29.34,Partly Cloudy,0
1154,2019-01-21,02:00:00,-6.11,-7.22,0.93,310.0,NW,3.13,29.34,Fair,0
1155,2019-01-21,02:30:00,-5.0,-6.11,0.93,330.0,NNW,4.02,29.34,Fair,0
1156,2019-01-21,03:00:00,-5.0,-7.22,0.86,330.0,NNW,4.02,29.34,Fair,0
1157,2019-01-21,03:30:00,-5.0,-7.22,0.86,330.0,NNW,3.13,29.34,Fair,0
1158,2019-01-21,04:00:00,-6.11,-7.22,0.93,320.0,NW,4.02,29.34,Fair,0
1159,2019-01-21,04:30:00,-6.11,-7.78,0.86,330.0,NNW,4.02,29.37,Fair,0
1160,2019-01-21,05:00:00,-6.11,-7.22,0.93,310.0,NW,3.13,29.37,Mostly Cloudy,0
1161,2019-01-21,05:30:00,-6.11,-7.22,0.93,300.0,WNW,3.13,29.37,Mostly Cloudy,0
1162,2019-01-21,06:00:00,-5.0,-7.22,0.86,310.0,NW,4.02,29.37,Cloudy,0
1163,2019-01-21,06:30:00,-5.0,-7.22,0.86,320.0,NW,3.13,29.37,Cloudy,0
1164,2019-01-21,07:00:00,-5.0,-6.11,0.93,320.0,NW,4.02,29.4,Cloudy,0
1165,2019-01-21,07:30:00,-5.0,-6.11,0.93,330.0,NNW,4.02,29.4,Cloudy,0
1166,2019-01-21,08:00:00,-3.89,-6.11,0.86,330.0,NNW,4.92,29.43,Cloudy,0
1167,2019-01-21,08:30:00,-3.89,-6.11,0.86,340.0,NNW,4.02,29.43,Cloudy,0
1168,2019-01-21,09:00:00,-3.89,-6.11,0.86,350.0,N,3.13,29.43,Mostly Cloudy,0
1169,2019-01-21,09:30:00,-3.89,-6.11,0.86,320.0,NW,4.02,29.43,Mostly Cloudy,0
1170,2019-01-21,10:00:00,-3.89,-7.22,0.8,330.0,NNW,4.02,29.43,Mostly Cloudy,0
1171,2019-01-21,10:14:00,-2.78,-7.22,0.74,330.0,NNW,4.92,29.43,Mostly Cloudy,0
1172,2019-01-21,10:30:00,-2.78,-7.22,0.74,330.0,NNW,4.02,29.43,Mostly Cloudy,0
1173,2019-01-21,11:00:00,-2.78,-7.22,0.74,330.0,NNW,4.92,29.43,Mostly Cloudy,0
1174,2019-01-21,11:30:00,-2.78,-7.78,0.69,330.0,NNW,4.02,29.43,Mostly Cloudy,0
1175,2019-01-21,12:00:00,-2.78,-7.78,0.69,320.0,NW,4.92,29.43,Partly Cloudy,0
1176,2019-01-21,12:30:00,-2.78,-7.78,0.69,310.0,NW,4.02,29.43,Partly Cloudy,0
1177,2019-01-21,13:00:00,-2.78,-7.78,0.69,340.0,NNW,4.02,29.46,Partly Cloudy,0
1178,2019-01-21,13:30:00,-2.78,-7.78,0.69,330.0,NNW,4.92,29.46,Mostly Cloudy,0
1179,2019-01-21,14:00:00,-2.78,-8.89,0.64,330.0,NNW,4.02,29.46,Mostly Cloudy,0
1180,2019-01-21,14:30:00,-2.78,-7.78,0.69,330.0,NNW,3.13,29.46,Mostly Cloudy,0
1181,2019-01-21,15:00:00,-2.78,-8.89,0.64,320.0,NW,4.02,29.46,Mostly Cloudy,0
1182,2019-01-21,15:30:00,-2.78,-8.89,0.64,320.0,NW,4.02,29.49,Mostly Cloudy,0
1183,2019-01-21,16:00:00,-2.78,-10.0,0.59,310.0,NW,5.81,29.49,Mostly Cloudy,0
1184,2019-01-21,16:30:00,-2.78,-10.0,0.59,320.0,NW,4.02,29.49,Mostly Cloudy,0
1185,2019-01-21,17:00:00,-2.78,-10.0,0.59,320.0,NW,4.02,29.49,Mostly Cloudy,0
1186,2019-01-21,17:30:00,-2.78,-10.0,0.59,330.0,NNW,3.13,29.49,Mostly Cloudy,0
1187,2019-01-21,18:00:00,-2.78,-10.0,0.59,330.0,NNW,3.13,29.49,Mostly Cloudy,0
1188,2019-01-21,18:30:00,-2.78,-10.0,0.59,340.0,NNW,4.02,29.49,Mostly Cloudy,0
1189,2019-01-21,19:00:00,-5.0,-11.11,0.63,290.0,WNW,3.13,29.49,Fair,0
1190,2019-01-21,19:30:00,-6.11,-11.11,0.68,240.0,WSW,1.79,29.49,Fair,0
1191,2019-01-21,20:00:00,-6.11,-11.11,0.68,230.0,SW,1.79,29.49,Fair,0
1192,2019-01-21,20:30:00,-7.22,-11.11,0.74,250.0,WSW,1.79,29.49,Fair,0
1193,2019-01-21,21:00:00,-7.78,-11.11,0.79,250.0,WSW,1.79,29.52,Fair,0
1194,2019-01-21,21:30:00,-8.89,-12.78,0.73,240.0,WSW,3.13,29.52,Fair,0
1195,2019-01-21,22:00:00,-8.89,-11.11,0.86,240.0,WSW,1.79,29.52,Fair,0
1196,2019-01-21,22:30:00,-10.0,-12.78,0.79,240.0,WSW,1.79,29.52,Fair,0
1197,2019-01-21,23:00:00,-8.89,-12.22,0.79,250.0,WSW,3.13,29.52,Fair,0
1198,2019-01-21,23:30:00,-8.89,-12.22,0.79,250.0,WSW,1.79,29.52,Fair,0
1199,2019-01-22,00:00:00,-10.0,-12.22,0.86,250.0,WSW,3.13,29.52,Fair,0
1200,2019-01-22,00:30:00,-11.11,-12.22,0.92,260.0,W,1.79,29.52,Fair,0
1201,2019-01-22,01:00:00,-11.11,-12.22,0.92,240.0,WSW,1.79,29.52,Fair,0
1202,2019-01-22,01:30:00,-11.11,-12.22,0.92,230.0,SW,1.79,29.52,Fair,0
1203,2019-01-22,02:00:00,-12.22,-12.78,0.92,240.0,WSW,1.79,29.52,Fair,0
1204,2019-01-22,02:30:00,-12.78,-13.89,0.92,230.0,SW,1.79,29.52,Fair,0
1205,2019-01-22,03:00:00,-12.22,-13.89,0.85,240.0,WSW,1.79,29.52,Fair,0
1206,2019-01-22,03:30:00,-12.22,-12.78,0.92,240.0,WSW,1.79,29.52,Fair,0
1207,2019-01-22,04:00:00,-11.11,-12.78,0.85,260.0,W,1.79,29.52,Fair,0
1208,2019-01-22,04:30:00,-13.89,-15.0,0.92,240.0,WSW,1.79,29.52,Fair,0
1209,2019-01-22,05:00:00,-15.0,-16.11,0.92,240.0,WSW,1.79,29.52,Fair,0
1210,2019-01-22,05:30:00,-15.0,-17.22,0.85,240.0,WSW,1.79,29.52,Fair,0
1211,2019-01-22,06:00:00,-15.0,-16.11,0.92,230.0,SW,1.79,29.52,Fair,0
1212,2019-01-22,06:20:00,-13.89,-16.11,0.85,240.0,WSW,1.79,29.52,Fog,0
1213,2019-01-22,06:30:00,-13.89,-15.0,0.92,240.0,WSW,1.79,29.52,Fog,0
1214,2019-01-22,07:00:00,-12.78,-15.0,0.85,240.0,WSW,1.79,29.52,Fair,0
1215,2019-01-22,07:05:00,-12.78,-15.0,0.85,240.0,WSW,1.79,29.52,Fog,0
1216,2019-01-22,07:30:00,-10.0,-11.11,0.93,250.0,WSW,1.79,29.52,Fair,0
1217,2019-01-22,08:00:00,-7.78,-10.0,0.86,250.0,WSW,1.79,29.52,Fair,0
1218,2019-01-22,08:30:00,-7.22,-10.0,0.8,250.0,WSW,1.79,29.52,Mostly Cloudy,0
1219,2019-01-22,09:00:00,-6.11,-10.0,0.74,,VAR,0.89,29.52,Mostly Cloudy,0
1220,2019-01-22,09:30:00,-6.11,-11.11,0.68,250.0,WSW,0.89,29.54,Mostly Cloudy,0
1221,2019-01-22,10:00:00,-5.0,-10.0,0.68,230.0,SW,1.79,29.52,Mostly Cloudy,0
1222,2019-01-22,10:30:00,-5.0,-11.11,0.63,240.0,WSW,3.13,29.52,Mostly Cloudy,0
1223,2019-01-22,11:00:00,-5.0,-12.22,0.59,210.0,SSW,3.13,29.52,Mostly Cloudy,0
1224,2019-01-22,11:30:00,-5.0,-12.22,0.59,180.0,S,1.79,29.52,Mostly Cloudy,0
1225,2019-01-22,12:00:00,-5.0,-12.22,0.59,220.0,SW,1.79,29.49,Mostly Cloudy,0
1226,2019-01-22,12:30:00,-5.0,-11.11,0.63,230.0,SW,3.13,29.49,Light Snow,0
1227,2019-01-22,13:00:00,-5.0,-11.11,0.63,210.0,SSW,1.79,29.49,Light Snow,0
1228,2019-01-22,13:30:00,-5.0,-10.0,0.68,210.0,SSW,3.13,29.49,Light Snow,0
1229,2019-01-22,14:00:00,-6.11,-10.0,0.74,180.0,S,3.13,29.49,Light Snow,0
1230,2019-01-22,14:30:00,-6.11,-10.0,0.74,180.0,S,1.79,29.49,Light Snow,0
1231,2019-01-22,15:00:00,-6.11,-10.0,0.74,170.0,S,1.79,29.49,Light Snow,0
1232,2019-01-22,15:30:00,-6.11,-10.0,0.74,180.0,S,1.79,29.49,Light Snow,0
1233,2019-01-22,16:00:00,-6.11,-10.0,0.74,180.0,S,1.79,29.46,Light Snow,0
1234,2019-01-22,16:30:00,-6.11,-10.0,0.74,170.0,S,1.79,29.46,Light Snow,0
1235,2019-01-22,17:00:00,-6.11,-11.11,0.68,170.0,S,1.79,29.46,Light Snow,0
1236,2019-01-22,17:30:00,-6.11,-11.11,0.68,160.0,SSE,3.13,29.46,Cloudy,0
1237,2019-01-22,18:00:00,-6.11,-11.11,0.68,150.0,SSE,1.79,29.46,Cloudy,0
1238,2019-01-22,18:30:00,-6.11,-11.11,0.68,150.0,SSE,1.79,29.46,Cloudy,0
1239,2019-01-22,19:00:00,-7.22,-11.11,0.74,140.0,SE,1.79,29.46,Cloudy,0
1240,2019-01-22,19:30:00,-7.22,-11.11,0.74,130.0,SE,1.79,29.43,Fair,0
1241,2019-01-22,20:00:00,-7.22,-11.11,0.74,120.0,ESE,1.79,29.43,Fair,0
1242,2019-01-22,20:30:00,-7.22,-11.11,0.74,130.0,SE,3.13,29.43,Fair,0
1243,2019-01-22,21:00:00,-7.22,-11.11,0.74,140.0,SE,3.13,29.43,Fair,0
1244,2019-01-22,21:30:00,-7.22,-11.11,0.74,120.0,ESE,3.13,29.43,Fair,0
1245,2019-01-22,22:00:00,-7.22,-11.11,0.74,120.0,ESE,3.13,29.43,Fair,0
1246,2019-01-22,22:30:00,-7.22,-11.11,0.74,130.0,SE,3.13,29.4,Light Snow,0
1247,2019-01-22,22:56:00,-7.78,-10.0,0.86,120.0,ESE,3.13,29.4,Light Snow,0
1248,2019-01-22,23:00:00,-7.78,-10.0,0.86,110.0,ESE,3.13,29.4,Light Snow Shower,0
1249,2019-01-22,23:30:00,-7.78,-10.0,0.86,110.0,ESE,3.13,29.4,Light Snow Shower,0
1250,2019-01-23,00:00:00,-7.78,-10.0,0.86,110.0,ESE,3.13,29.37,Light Snow Shower,0
1251,2019-01-23,00:30:00,-7.78,-10.0,0.86,100.0,E,4.02,29.37,Light Snow Shower,0
1252,2019-01-23,01:00:00,-7.78,-10.0,0.86,100.0,E,4.02,29.37,Light Snow Shower,0
1253,2019-01-23,01:30:00,-7.78,-10.0,0.86,110.0,ESE,4.92,29.34,Light Snow Shower,0
1254,2019-01-23,02:00:00,-7.78,-10.0,0.86,100.0,E,4.92,29.34,Light Snow Shower,0
1255,2019-01-23,02:30:00,-7.78,-10.0,0.86,110.0,ESE,4.92,29.34,Light Snow Shower,0
1256,2019-01-23,03:00:00,-7.78,-10.0,0.86,100.0,E,5.81,29.31,Light Snow,0
1257,2019-01-23,03:30:00,-7.78,-10.0,0.86,100.0,E,4.92,29.31,Light Snow Shower,0
1258,2019-01-23,04:00:00,-7.78,-10.0,0.86,100.0,E,4.92,29.31,Light Snow Shower,0
1259,2019-01-23,04:30:00,-7.78,-10.0,0.86,100.0,E,4.92,29.28,Light Snow Shower,0
1260,2019-01-23,05:00:00,-7.78,-10.0,0.86,100.0,E,4.92,29.28,Light Snow Shower,0
1261,2019-01-23,05:30:00,-8.89,-10.0,0.93,100.0,E,4.92,29.28,Light Snow,0
1262,2019-01-23,05:44:00,-8.89,-10.0,0.93,100.0,E,4.92,29.28,Snow,0
1263,2019-01-23,06:00:00,-8.89,-10.0,0.93,100.0,E,4.92,29.28,Snow,0
1264,2019-01-23,06:11:00,-8.89,-10.0,0.93,100.0,E,5.81,29.28,Snow,0
1265,2019-01-23,06:30:00,-8.89,-10.0,0.93,100.0,E,4.92,29.26,Snow,0
1266,2019-01-23,06:45:00,-8.89,-10.0,0.93,100.0,E,5.81,29.26,Snow,0
1267,2019-01-23,07:00:00,-7.78,-10.0,0.86,100.0,E,4.92,29.26,Snow,0
1268,2019-01-23,07:07:00,-7.78,-10.0,0.86,100.0,E,5.81,29.26,Snow,0
1269,2019-01-23,07:30:00,-7.78,-10.0,0.86,100.0,E,4.92,29.26,Snow,0
1270,2019-01-23,07:55:00,-7.78,-10.0,0.86,100.0,E,5.81,29.26,Snow,0
1271,2019-01-23,08:00:00,-7.78,-10.0,0.86,100.0,E,5.81,29.26,Snow,0
1272,2019-01-23,08:30:00,-7.78,-10.0,0.86,100.0,E,7.15,29.26,Snow,0
1273,2019-01-23,09:00:00,-7.78,-8.89,0.93,100.0,E,5.81,29.23,Snow,0
1274,2019-01-23,09:05:00,-7.78,-8.89,0.93,100.0,E,5.81,29.23,Snow,0
1275,2019-01-23,09:16:00,-7.78,-8.89,0.93,100.0,E,5.81,29.23,Heavy Snow,0
1276,2019-01-23,09:30:00,-7.22,-8.89,0.86,100.0,E,7.15,29.23,Snow,0
1277,2019-01-23,09:48:00,-7.22,-8.89,0.86,100.0,E,7.15,29.2,Heavy Snow,0
1278,2019-01-23,09:54:00,-7.22,-8.89,0.86,100.0,E,7.15,29.2,Heavy Snow,0
1279,2019-01-23,10:00:00,-7.22,-8.89,0.86,100.0,E,7.15,29.2,Heavy Snow,0
1280,2019-01-23,10:15:00,-7.22,-8.89,0.86,100.0,E,7.15,29.2,Heavy Snow,0
1281,2019-01-23,10:30:00,-7.22,-8.89,0.86,100.0,E,5.81,29.17,Heavy Snow,0
1282,2019-01-23,11:00:00,-7.22,-8.89,0.86,100.0,E,7.15,29.17,Snow,0
1283,2019-01-23,11:05:00,-7.22,-8.89,0.86,100.0,E,5.81,29.17,Heavy Snow,0
1284,2019-01-23,11:30:00,-7.22,-8.89,0.86,90.0,E,7.15,29.14,Heavy Snow,0
1285,2019-01-23,12:00:00,-7.22,-7.78,0.93,90.0,E,4.92,29.14,Heavy Snow,0
1286,2019-01-23,12:30:00,-7.22,-7.78,0.93,90.0,E,4.92,29.14,Snow,0
1287,2019-01-23,12:47:00,-6.11,-7.78,0.86,90.0,E,4.92,29.14,Heavy Snow,0
1288,2019-01-23,13:00:00,-6.11,-7.78,0.86,90.0,E,4.92,29.14,Heavy Snow,0
1289,2019-01-23,13:30:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Heavy Snow,0
1290,2019-01-23,13:44:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Snow,0
1291,2019-01-23,14:00:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Snow,0
1292,2019-01-23,14:02:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Snow,0
1293,2019-01-23,14:30:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Snow,0
1294,2019-01-23,14:56:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Light Snow,0
1295,2019-01-23,15:00:00,-6.11,-7.78,0.86,90.0,E,4.92,29.11,Light Snow,0
1296,2019-01-23,15:30:00,-6.11,-7.78,0.86,80.0,E,4.92,29.08,Light Snow,0
1297,2019-01-23,16:00:00,-6.11,-7.78,0.86,80.0,E,4.92,29.08,Light Snow,0
1298,2019-01-23,16:30:00,-6.11,-7.78,0.86,90.0,E,4.92,29.08,Light Snow,0
1299,2019-01-23,16:53:00,-6.11,-7.78,0.86,80.0,E,4.92,29.08,Light Snow,0
1300,2019-01-23,16:55:00,-6.11,-7.78,0.86,80.0,E,4.92,29.08,Light Snow,0
1301,2019-01-23,17:00:00,-6.11,-7.78,0.86,80.0,E,5.81,29.08,Light Snow,0
1302,2019-01-23,17:30:00,-6.11,-7.78,0.86,90.0,E,4.92,29.08,Light Snow,0
1303,2019-01-23,18:00:00,-7.22,-7.78,0.93,90.0,E,4.92,29.08,Light Snow,0
1304,2019-01-23,18:30:00,-7.22,-7.78,0.93,90.0,E,4.92,29.08,Light Snow,0
1305,2019-01-23,18:38:00,-7.22,-7.78,0.93,90.0,E,4.02,29.08,Light Snow,0
1306,2019-01-23,19:00:00,-7.22,-7.78,0.93,80.0,E,4.92,29.08,Light Snow,0
1307,2019-01-23,19:30:00,-7.22,-7.78,0.93,80.0,E,4.02,29.08,Light Snow,0
1308,2019-01-23,20:00:00,-7.22,-7.78,0.93,70.0,ENE,4.02,29.08,Light Snow,0
1309,2019-01-23,20:19:00,-7.22,-7.78,0.93,70.0,ENE,3.13,29.08,Light Snow,0
1310,2019-01-23,20:30:00,-7.22,-8.89,0.86,70.0,ENE,3.13,29.08,Light Snow,0
1311,2019-01-23,21:00:00,-8.89,-10.0,0.93,70.0,ENE,1.79,29.08,Light Snow,0
1312,2019-01-23,21:30:00,-8.89,-10.0,0.93,50.0,NE,1.79,29.05,Light Snow,0
1313,2019-01-23,22:00:00,-7.22,-7.78,0.93,20.0,NNE,3.13,29.08,Mostly Cloudy,0
1314,2019-01-23,22:30:00,-7.22,-8.89,0.86,40.0,NE,1.79,29.08,Mostly Cloudy,0
1315,2019-01-23,22:35:00,-7.22,-8.89,0.86,60.0,ENE,1.79,29.08,Mostly Cloudy,0
1316,2019-01-23,23:00:00,-7.22,-8.89,0.86,90.0,E,0.89,29.08,Mostly Cloudy,0
1317,2019-01-23,23:30:00,-7.22,-7.78,0.93,340.0,NNW,1.79,29.08,Cloudy,0
1318,2019-01-24,00:00:00,-7.22,-7.78,0.93,310.0,NW,1.79,29.11,Cloudy,0
1319,2019-01-24,00:30:00,-7.22,-7.78,0.93,320.0,NW,3.13,29.11,Cloudy,0
1320,2019-01-24,00:39:00,-7.22,-7.78,0.93,320.0,NW,3.13,29.11,Cloudy,0
1321,2019-01-24,01:00:00,-7.22,-8.89,0.86,320.0,NW,3.13,29.11,Cloudy,0
1322,2019-01-24,01:01:00,-7.22,-8.89,0.86,320.0,NW,3.13,29.11,Cloudy,0
1323,2019-01-24,01:30:00,-7.22,-8.89,0.86,320.0,NW,3.13,29.11,Cloudy,0
1324,2019-01-24,02:00:00,-7.22,-8.89,0.86,330.0,NNW,3.13,29.11,Cloudy,0
1325,2019-01-24,02:30:00,-7.78,-8.89,0.93,330.0,NNW,3.13,29.11,Cloudy,0
1326,2019-01-24,03:00:00,-7.78,-8.89,0.93,330.0,NNW,4.02,29.11,Cloudy,0
1327,2019-01-24,03:30:00,-7.78,-8.89,0.93,320.0,NW,3.13,29.11,Cloudy,0
1328,2019-01-24,04:00:00,-7.78,-8.89,0.93,330.0,NNW,3.13,29.14,Cloudy,0
1329,2019-01-24,04:30:00,-7.78,-8.89,0.93,330.0,NNW,4.92,29.17,Cloudy,0
1330,2019-01-24,05:00:00,-7.78,-8.89,0.93,330.0,NNW,4.02,29.17,Cloudy,0
1331,2019-01-24,05:30:00,-7.22,-10.0,0.8,340.0,NNW,4.02,29.17,Cloudy,0
1332,2019-01-24,06:00:00,-7.78,-10.0,0.86,340.0,NNW,4.92,29.2,Cloudy,0
1333,2019-01-24,06:30:00,-7.78,-10.0,0.86,350.0,N,4.02,29.2,Cloudy,0
1334,2019-01-24,07:00:00,-7.78,-10.0,0.86,340.0,NNW,3.13,29.2,Mostly Cloudy,0
1335,2019-01-24,07:30:00,-7.78,-10.0,0.86,360.0,N,3.13,29.23,Mostly Cloudy,0
1336,2019-01-24,07:32:00,-7.78,-10.0,0.86,10.0,N,4.02,29.23,Mostly Cloudy,0
1337,2019-01-24,07:46:00,-7.78,-10.0,0.86,360.0,N,4.02,29.23,Partly Cloudy,0
1338,2019-01-24,08:00:00,-7.78,-10.0,0.86,360.0,N,3.13,29.23,Partly Cloudy,0
1339,2019-01-24,08:30:00,-7.22,-10.0,0.8,330.0,NNW,3.13,29.23,Partly Cloudy,0
1340,2019-01-24,09:00:00,-7.22,-10.0,0.8,340.0,NNW,3.13,29.26,Partly Cloudy,0
1341,2019-01-24,09:30:00,-7.22,-10.0,0.8,360.0,N,3.13,29.26,Partly Cloudy,1
1342,2019-01-24,10:00:00,-6.11,-10.0,0.74,360.0,N,4.02,29.26,Partly Cloudy,1
1343,2019-01-24,10:30:00,-6.11,-11.11,0.68,20.0,NNE,4.92,29.26,Fair,1
1344,2019-01-24,11:00:00,-6.11,-11.11,0.68,20.0,NNE,4.92,29.26,Fair,1
1345,2019-01-24,11:30:00,-7.22,-11.11,0.74,20.0,NNE,5.81,29.26,Fair,1
1346,2019-01-24,12:00:00,-7.22,-11.11,0.74,30.0,NNE,4.02,29.26,Fair,0
1347,2019-01-24,12:30:00,-7.22,-11.11,0.74,30.0,NNE,4.02,29.28,Partly Cloudy,0
1348,2019-01-24,13:00:00,-7.22,-11.11,0.74,40.0,NE,4.02,29.28,Partly Cloudy,0
1349,2019-01-24,13:30:00,-7.22,-11.11,0.74,10.0,N,3.13,29.31,Fair,0
1350,2019-01-24,14:00:00,-7.22,-11.11,0.74,10.0,N,4.02,29.31,Fair,0
1351,2019-01-24,14:30:00,-7.78,-11.11,0.79,10.0,N,4.02,29.31,Fair,0
1352,2019-01-24,15:00:00,-7.78,-12.22,0.73,30.0,NNE,4.92,29.31,Fair,0
1353,2019-01-24,15:30:00,-7.78,-12.22,0.73,30.0,NNE,4.02,29.34,Fair,0
1354,2019-01-24,16:00:00,-8.89,-12.22,0.79,30.0,NNE,4.92,29.34,Fair,0
1355,2019-01-24,16:30:00,-8.89,-12.22,0.79,40.0,NE,4.92,29.34,Fair,0
1356,2019-01-24,17:00:00,-8.89,-12.22,0.79,40.0,NE,5.81,29.34,Fair,0
